 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
 0   |    cat     |   2534h - 7525h   |      B4_2 - B4_4      | L1-2_Fc(h) - L1_Fc(t)   |   90    |  True  | L1-2_Fchou, L1-2_Fctoi, L1_Fchou, L1_Fctoi | cat, dog 
 1   |    dog     |   2534h - 7525h   |    -27_19 - -27_18    |   L1_Cf(h) - L1_Cf(t)   |   90    |  True  | L1_Cfhou, L1_Cftoi | cat, dog 
 2   |    cat     |   8107h - 4011t   |     -A3_1 - -A3_0     | L1-2_Fc(t) - L1-2_Fc(h) |   750   |  True  | L1-2_Fctou, L1-2_Fchoi | cat, dog 
 3   |    dog     |   8107h - 4011t   |     24_29 - 24_34     | L1_Carn3(t) - L1_Cf(h)   |   750   |  True  | L1_Carn3tou, L1_Carn3hoi, L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | cat, dog 
 4   |    cat     |  36375h - 15949t  |     -D4_1 - -D4_0     | L1-2_Fc(t) - L1-2_Fc(h) |  2101   |  True  | L1-2_Fctou, L1-2_Fchoi | cat, dog 
 5   |    dog     |  36375h - 15949t  |    -11_65 - -11_64    |   L1_Cf(t) - L1_Cf(h)   |  2101   |  True  | L1_Cftou, L1_Cfhoi | cat, dog 
 6   |    cat     |   2974t - 1493t   |     -C1_3 - -C1_2     |   L1_Fc(t) - L1_Fc(h)   |  2792   |  True  | L1_Fctou, L1_Fchoi | cat, dog 
 7   |    dog     |   2974t - 1493t   |      6_80 - 6_81      | L1_Canis1(h) - L1_Canis1(t) |  2792   |  True  | L1_Canis1hou, L1_Canis1toi | cat, dog 
 8   |    cat     |   4616t - 8472h   |     -A3_4 - -A3_3     |   L1_Fc(t) - L1_Fc(h)   |  4395   |  True  | L1_Fctou, L1_Fchoi | cat, dog 
 9   |    dog     |   4616t - 8472h   |    -10_46 - -10_45    |   L1_Cf(h) - L1_Cf(t)   |  4395   |  True  | L1_Cfhou, L1_Cftoi | cat, dog 
 10  |    cat     |  15925t - 22106h  |     -D2_5 - -D2_4     |   L1_Fc(t) - L1_Fc(h)   |  6372   |  True  | L1_Fctou, L1_Fchoi | cat, dog 
 11  |    dog     |  15925t - 22106h  |    -28_38 - -28_36    |   L1_Cf(h) - L1_Cf(h)   |  6372   |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | cat, dog 
 12  |    cat     |  53106t - 6346h   |      X_19 - X_20      |   L1_Fc(h) - L1_Fc(t)   |  8332   |  True  | L1_Fchou, L1_Fctoi | cat, dog 
 13  |    dog     |  53106t - 6346h   |     X_200 - X_201     | L1_Canis1(t) - L1_Canis1(h) |  8332   |  True  | L1_Canis1tou, L1_Canis1hoi | cat, dog 
 14  |    cat     |   3480h - 5021h   |      B3_1 - B3_2      |   L1_Fc(h) - L1_Fc(t)   |  11162  |  True  | L1_Fchou, L1_Fctoi | cat, dog 
 15  |    dog     |   3480h - 5021h   |    -30_27 - -30_19    |   L1_Cf(t) - L1_Canis1(h) |  11162  |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | cat, dog 
 16  |    cat     |  11978h - 22955t  |      F2_0 - F2_1      |   L1_Fc(t) - L1_Fc(h)   |  21303  |  True  | L1_Fctou, L1_Fchoi | cat, dog 
 17  |    dog     |  11978h - 22955t  |     29_56 - 29_61     |   L1_Cf(h) - L1_Cf(t)   |  21303  |  True  | L1_Cfhou, L1_Cftoi | cat, dog 
 18  |    cat     |  14762h - 21613h  |     -B4_1 - -B4_0     |   L1_Fc(t) - L1_Fc(h)   |  24350  |  True  | L1_Fctou, L1_Fchoi | cat, dog 
 19  |    dog     |  14762h - 21613h  |      2_48 - 2_49      | L1_Canis1(t) - L1_Canis1(h) |  24350  |  True  | L1_Canis1tou, L1_Canis1hoi | cat, dog 
 20  |    cat     |  26932t - 3489t   |     B2_13 - B2_14     | L1-2_Fc(h) - L1-2_Fc(t) |  31488  |  True  | L1-2_Fchou, L1-2_Fctoi | cat, dog 
 21  |    dog     |  26932t - 3489t   |      1_63 - 1_65      | L1_Canis1(t) - L1_Cf(h)   |  31488  |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Cftou, L1_Cfhoi | cat, dog 
 22  |    cat     |  15756t - 6047t   |      C1_8 - C1_9      | L1-2_Fc(t) - L1-2_Fc(h) |   67    |  True  | L1-2_Fctou, L1-2_Fchoi | cat 
 23  |    cat     |  15262t - 24845h  |      B4_7 - B4_8      |   L1_Fc(t) - L1_Fc(h)   |   73    |  True  | L1_Fctou, L1_Fchoi | cat 
 24  |    cat     |  17669t - 23451h  |      E1_1 - E1_2      | L1-2_Fc(t) - L1-2_Fc(h) |   853   |  True  | L1-2_Fctou, L1-2_Fchoi | cat 
 25  |    cat     |    915t - 869t    |     -E1_1 - -E1_0     | L1-2_Fc(h) - L1-2_Fc(t) |  1760   |  True  | L1-2_Fchou, L1-2_Fctoi | cat 
 26  |    cat     |  19500h - 16799t  |      A2_4 - A2_5      | L1-2_Fc(t) - L1-2_Fc(h) |  3275   |  True  | L1-2_Fctou, L1-2_Fchoi | cat 
 27  |    cat     |  30981h - 26666h  |      C2_5 - C2_6      | L1-2_Fc(h) - L1-2_Fc(t) |  5231   |  True  | L1-2_Fchou, L1-2_Fctoi | cat 
 28  |    cat     |  28693h - 2514h   |      C1_1 - C1_2      |   L1_Fc(t) - L1_Fc(h)   |  5499   |  True  | L1_Fctou, L1_Fchoi | cat 
 29  |    cat     |  13731h - 4686t   |     -D2_3 - -D2_2     |   L1_Fc(t) - L1_Fc(h)   |  5832   |  True  | L1_Fctou, L1_Fchoi | cat 
 30  |    cat     |    338h - 10652h  |      A3_7 - B1_0      |       None - None       |  8168   |  True  | Noneou, Noneoi | cat 
 31  |    cat     |   9610t - 22769t  |     -C2_5 - -C2_4     |   L1_Fc(t) - L1_Fc(h)   |  8610   |  True  | L1_Fctou, L1_Fchoi | cat 
 32  |    cat     |  11984t - 10485h  |    -B4_10 - -B4_9     |   L1_Fc(t) - L1_Fc(h)   |  8788   |  True  | L1_Fctou, L1_Fchoi | cat 
 33  |    cat     |  22015h - 17847h  |     -D2_2 - -D2_1     | L1-2_Fc(t) - L1-2_Fc(h) |  9238   |  True  | L1-2_Fctou, L1-2_Fchoi | cat 
 34  |    cat     |   9732h - 28674t  |      D3_1 - D3_2      |   L1_Fc(h) - L1_Fc(t)   |  11329  |  True  | L1_Fchou, L1_Fctoi | cat 
 35  |    cat     |   2487h - 12153t  |      B1_4 - B1_5      |   L1_Fc(t) - L1_Fc(h)   |  12071  |  True  | L1_Fctou, L1_Fchoi | cat 
 36  |    cat     |  13115h - 3868h   |     -B3_1 - -B3_0     |   L1_Fc(h) - L1_Fc(t)   |  14266  |  True  | L1_Fchou, L1_Fctoi | cat 
 37  |    cat     |   6357h - 34495h  |     -X_29 - -X_28     |   L1_Fc(t) - L1_Fc(h)   |  15577  |  True  | L1_Fctou, L1_Fchoi | cat 
 38  |    cat     |  36671t - 21063h  |      D4_2 - D4_3      |   L1_Fc(h) - L1_Fc(t)   |  17718  |  True  | L1_Fchou, L1_Fctoi | cat 
 39  |    cat     |  12386h - 52391h  |     -B3_6 - -B3_5     | L1-2_Fc(h) - L1-2_Fc(t) |  17778  |  True  | L1-2_Fchou, L1-2_Fctoi | cat 
 40  |    cat     |  16763h - 9336t   |     -F1_2 - -F1_1     | L1-2_Fc(t) - L1-2_Fc(h) |  18195  |  True  | L1-2_Fctou, L1-2_Fchoi | cat 
 41  |    cat     |   1358t - 14551t  |      A2_5 - A2_6      |   L1_Fc(h) - L1_Fc(t)   |  19436  |  True  | L1_Fchou, L1_Fctoi | cat 
 42  |    cat     |   5824t - 29134t  |      A2_2 - A2_3      | L1-2_Fc(t) - L1-2_Fc(h) |  20734  |  True  | L1-2_Fctou, L1-2_Fchoi | cat 
 43  |    cat     |  12054t - 10294t  |    -A1_13 - -A1_12    |   L1_Fc(t) - L1_Fc(h)   |  30053  |  True  | L1_Fctou, L1_Fchoi | cat 
 44  |    dog     |  15925h - 9890h   |     28_38 - 28_39     | L1_Canis1(t) - L1_Canis1(h) |   26    |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 45  |    dog     |   7903t - 30418h  |      22_1 - 22_2      |   L1_Cf(h) - L1_Cf(t)   |   32    |  True  | L1_Cfhou, L1_Cftoi | dog 
 46  |    dog     |   9877h - 10235h  |    -27_66 - -27_57    |   L1_Cf(h) - L1_Canis1(h) |   51    |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
 47  |    dog     |   7517h - 15927h  |    -34_16 - -34_14    |   L1_Cf(h) - L1_Canis1(h) |   75    |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
 48  |    dog     |  13855t - 14019h  |      4_70 - 2_67      | L1_Canis1(t) - L1_Cf(t)   |   87    | False  | L1_Canis1tou, L1_Canis1hoi, L1_Cfhou, L1_Cftoi | dog 
 49  |    dog     |   5185t - 6908h   |       3_1 - 3_3       |   L1_Cf(h) - L1_Canis1(t) |   132   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | dog 
 50  |    dog     |  15608t - 3809h   |     15_69 - 15_72     |   L1_Cf(h) - L1_Cf(h)   |   185   |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
 51  |    dog     |  14648t - 1766t   |    -14_18 - -16_16    |   L1_Cf(h) - L1_Canis1(t) |   276   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | dog 
 52  |    dog     |  11610t - 12633t  |     1_102 - 1_107     | L1_Canis1(t) - L1_Cf(h)   |   320   |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Cftou, L1_Cfhoi | dog 
 53  |    dog     |   4354t - 4892h   |    -23_18 - -23_17    | L1_Canis1(t) - L1_Canis1(h) |   337   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 54  |    dog     |  25260h - 4774t   |     -19_4 - -19_1     |   L1_Cf(h) - L1_Canis1(h) |   355   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
 55  |    dog     |  27045t - 15759h  |    -25_14 - -25_7     | L1_Canis1(h) - L1_Cf(t)   |   365   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cfhou, L1_Cftoi | dog 
 56  |    dog     |  27146t - 5407h   |     -1_91 - -1_90     |   L1_Cf(h) - L1_Cf(t)   |   395   |  True  | L1_Cfhou, L1_Cftoi | dog 
 57  |    dog     |  13444t - 12623h  |     14_34 - 14_38     | L1_Canis1(t) - L1_Canis1(h) |   405   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 58  |    dog     |  23199t - 35641t  |     -3_86 - -3_84     | L1_Canis1(t) - L1_Canis1(h) |   409   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 59  |    dog     |    563t - 12866t  |    -21_74 - -21_73    |   L1_Cf(t) - L1_Cf(h)   |   444   |  True  | L1_Cftou, L1_Cfhoi | dog 
 60  |    dog     |  38729h - 13478h  |     23_40 - 23_43     |   L1_Cf(t) - L1_Cf(t)   |   462   |  True  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
 61  |    dog     |   2286h - 6294h   |     -9_43 - -9_41     |   L1_Cf(t) - L1_Cf(t)   |   516   |  True  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
 62  |    dog     |  17567t - 2798h   |     17_49 - 17_51     | L1_Canis1(t) - L1_Canis1(h) |   579   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 63  |    dog     |  11785h - 49298t  |     15_43 - 15_44     | L1_Canis1(t) - L1_Canis1(h) |   583   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 64  |    dog     |   1657h - 13866h  |     38_20 - 38_21     |   L1_Cf(t) - L1_Cf(h)   |   663   |  True  | L1_Cftou, L1_Cfhoi | dog 
 65  |    dog     |  25963t - 51299h  |     -37_2 - -37_1     | L1_Canis1(h) - L1_Canis1(t) |   819   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 66  |    dog     |  14720h - 9373t   |     18_23 - 18_29     |   L1_Cf(h) - L1_Cf(h)   |   825   | False  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
 67  |    dog     |  13390t - 4828t   |     14_83 - 14_88     |   L1_Cf(t) - L1_Canis1(h) |   846   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
 68  |    dog     |  23110t - 5848h   |    -7_112 - -7_109    |   L1_Cf(h) - L1_Canis1(h) |  1012   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
 69  |    dog     |    117h - 9072h   |      7_12 - 7_9       | L1_Canis1(t) - L1_Cf(t)   |  1032   | False  | L1_Canis1tou, L1_Canis1hoi, L1_Cfhou, L1_Cftoi | dog 
 70  |    dog     |  23423t - 2148h   |    -21_17 - -21_16    |   L1_Cf(h) - L1_Cf(t)   |  1220   |  True  | L1_Cfhou, L1_Cftoi | dog 
 71  |    dog     |   1645t - 10490h  |      1_23 - 1_27      |   L1_Cf(t) - L1_Canis1(h) |  1248   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
 72  |    dog     |  22741t - 5468h   |    -31_23 - -31_22    |   L1_Cf(t) - L1_Cf(h)   |  1257   | False  | L1_Cftou, L1_Cfhoi | dog 
 73  |    dog     |  15417h - 3431h   |     2_100 - 2_101     |   L1_Cf(t) - L1_Cf(h)   |  1314   |  True  | L1_Cftou, L1_Cfhoi | dog 
 74  |    dog     |   3267t - 4397h   |    -14_22 - -14_20    |   L1_Cf(t) - L1_Canis1(h) |  1330   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
 75  |    dog     |  10758t - 25993h  |     -12_7 - -12_6     |   L1_Cf(h) - L1_Cf(t)   |  1354   |  True  | L1_Cfhou, L1_Cftoi | dog 
 76  |    dog     |  49077t - 16954h  |     16_75 - -16_70    | L1_Canis1(t) - L1_Cf(t)   |  1407   |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Cfhou, L1_Cftoi | dog 
 77  |    dog     |   4577h - 21841h  |     8_111 - 8_112     |   L1_Cf(h) - L1_Cf(t)   |  1429   |  True  | L1_Cfhou, L1_Cftoi | dog 
 78  |    dog     |   9055t - 5670t   |    -10_49 - -10_48    | L1_Canis1(h) - L1_Canis1(t) |  1464   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 79  |    dog     |  33778t - 24575h  |     11_98 - 11_99     |   L1_Cf(t) - L1_Cf(h)   |  1475   |  True  | L1_Cftou, L1_Cfhoi | dog 
 80  |    dog     |  35443t - 18424t  |       7_0 - 7_1       |   L1_Cf(t) - L1_Cf(h)   |  1477   |  True  | L1_Cftou, L1_Cfhoi | dog 
 81  |    dog     |   5690h - 38815h  |       5_3 - 5_6       |   L1_Cf(h) - L1_Canis1(h) |  1621   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
 82  |    dog     |  15492t - 3976h   |     34_28 - 34_29     | L1_Canis1(t) - L1_Canis1(h) |  1627   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 83  |    dog     |   3101t - 38220h  |    -22_90 - -22_89    |   L1_Cf(h) - L1_Cf(t)   |  1637   |  True  | L1_Cfhou, L1_Cftoi | dog 
 84  |    dog     |    410h - 37058t  |    -21_29 - -21_28    | L1_Canis2(h) - L1_Canis2(t) |  1682   |  True  | L1_Canis2hou, L1_Canis2toi | dog 
 85  |    dog     |  15492h - 7018t   |    -34_28 - -34_27    | L1_Canis1(t) - L1_Canis1(h) |  1688   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 86  |    dog     |  16551t - 31800t  |     25_26 - 25_27     | L1_Canis1(h) - L1_Canis1(t) |  1699   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 87  |    dog     |   1984h - 5544t   |     -7_26 - -7_22     | L1_Canis1(t) - L1_Cf(t)   |  1767   |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Cfhou, L1_Cftoi | dog 
 88  |    dog     |   9641t - 17579t  |     -2_96 - -5_72     |   L1_Cf(t) - L1_Cf(h)   |  1785   |  True  | L1_Cftou, L1_Cfhoi | dog 
 89  |    dog     |  26054t - 23383t  |    -13_67 - -13_66    | L1_Canis1(h) - L1_Canis1(t) |  1796   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 90  |    dog     |  25888t - 23325h  |    -16_46 - -16_41    | L1_Canis1(t) - L1_Canis1(h) |  1814   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 91  |    dog     |  32283t - 9872h   |     -9_44 - -9_43     |   L1_Cf(h) - L1_Cf(t)   |  1847   |  True  | L1_Cfhou, L1_Cftoi | dog 
 92  |    dog     |   5176h - 25475t  |     -2_68 - -2_67     | L1_Canis1(h) - L1_Canis1(t) |  1878   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 93  |    dog     |   3109h - 6586t   |   -11_116 - -11_115   |   L1_Cf(t) - L1_Cf(h)   |  1915   |  True  | L1_Cftou, L1_Cfhoi | dog 
 94  |    dog     |   7944h - 17837h  |     14_50 - 14_65     |   L1_Cf(h) - L1_Canis1(h) |  1956   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
 95  |    dog     |  17288t - 23329h  |    -15_15 - -15_14    | L1_Canis1(t) - L1_Canis1(h) |  2002   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 96  |    dog     |   5840t - 2341h   |     27_52 - 27_56     | L1_Canis1(t) - L1_Cf(h)   |  2057   |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Cftou, L1_Cfhoi | dog 
 97  |    dog     |   2421h - 10474h  |      1_24 - -8_76     |   L1_Cf(h) - L1_Canis1(t) |  2068   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | dog 
 98  |    dog     |   7068h - 16827h  |     -7_12 - -7_11     | L1_Canis1(t) - L1_Canis1(h) |  2103   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 99  |    dog     |   8454t - 35972h  |     24_28 - 24_29     | L1_Canis1(t) - L1_Canis1(h) |  2106   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
100  |    dog     |  27205h - 6513t   |     37_15 - 37_16     |   L1_Cf(h) - L1_Cf(t)   |  2127   |  True  | L1_Cfhou, L1_Cftoi | dog 
101  |    dog     |    724h - 9904t   |    -20_58 - 20_59     |   L1_Cf(h) - L1_Cf(t)   |  2163   |  True  | L1_Cfhou, L1_Cftoi | dog 
102  |    dog     |  35956h - 6120h   |      -9_2 - -9_0      |   L1_Cf(h) - L1_Cf(h)   |  2251   |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
103  |    dog     |  11452h - 2393t   |     -5_55 - -5_51     |   L1_Cf(t) - L1_Canis1(t) |  2292   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1hou, L1_Canis1toi | dog 
