 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
 0   | chimpanzee |  23532h - 1549t   |     5_651 - -5_571    |    L1P1(h) - L1PA2(t)   |    3    |  True  | L1P1hou, L1P1toi, L1PA2hou, L1PA2toi | chimpanzee 
 1   | chimpanzee |   4181h - 4774h   |    -4_751 - -4_716    |   L1PA4(h) - L1P1(t)    |   33    |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
 2   | chimpanzee |  17037h - 10979t  |    -6_419 - -6_408    |   L1PA3(h) - L1PA3(h)   |   37    |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
 3   | chimpanzee |  36805t - 36826t  |    -3_292 - -3_284    |   L1PA4(h) - L1PA4(t)   |   54    |  True  | L1PA4hou, L1PA4toi | chimpanzee 
 4   | chimpanzee |  30418h - 7903t   |     13_72 - 13_75     |   L1PA3(h) - L1PA3(t)   |   62    |  True  | L1PA3hou, L1PA3toi | chimpanzee 
 5   | chimpanzee |  13456t - 19130h  |    14_216 - 14_219    |   L1PA3(t) - L1PA4(h)   |   132   |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
 6   | chimpanzee |   9001h - 11283h  |    -7_679 - -7_676    |   L1PA3(h) - L1PA3(t)   |   143   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
 7   | chimpanzee |   5129t - 6382t   |   -12_234 - -12_230   |   L1PA3(h) - L1PA4(t)   |   152   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
 8   | chimpanzee |   9545t - 21695t  |     5_688 - 9_255     |   L1PA3(t) - L1Pt(t)    |   156   |  True  | L1PA3tou, L1PA3hoi, L1Pthou, L1Pttoi | chimpanzee 
 9   | chimpanzee |   3845t - 9580t   |     6_468 - 6_469     |   L1PA2(h) - L1PA2(t)   |   210   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
 10  | chimpanzee |  11779h - 25317h  |     6_480 - 6_481     |   L1PA2(t) - L1PA2(h)   |   233   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
 11  | chimpanzee |  21053t - 5824h   |     7_105 - 7_115     |   L1PA4(t) - L1PA3(t)   |   266   |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
 12  | chimpanzee |  23515t - 6123t   |     9_144 - 9_145     |   L1PA2(h) - L1PA2(t)   |   269   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
 13  | chimpanzee |  30134t - 24559h  |    11_287 - 11_301    |    L1P1(h) - L1PA3(t)   |   271   |  True  | L1P1hou, L1P1toi, L1PA3hou, L1PA3toi | chimpanzee 
 14  | chimpanzee |   2286t - 27650h  |     17_30 - 17_31     |    L1Pt(t) - L1Pt(h)    |   275   |  True  | L1Pttou, L1Pthoi | chimpanzee 
 15  | chimpanzee |   1583h - 8635t   |   -15_193 - -10_362   |   L1PA4(h) - L1PA3(h)   |   290   | False  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
 16  | chimpanzee |  18059h - 26087t  |     4_787 - 4_799     |    L1Pt(h) - L1P1(t)    |   306   |  True  | L1Pthou, L1Pttoi, L1P1hou, L1P1toi | chimpanzee 
 17  | chimpanzee |  34878h - 23829h  |    11_120 - 11_123    |   L1PA4(h) - L1PA2(h)   |   307   |  True  | L1PA4hou, L1PA4toi, L1PA2tou, L1PA2hoi | chimpanzee 
 18  | chimpanzee |   2487h - 12153t  |    -4_539 - -4_514    |   L1PA4(h) - L1PA3(h)   |   316   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
 19  | chimpanzee |  16041t - 12395h  |   -14_102 - -14_86    |   L1PA4(h) - L1PA3(t)   |   401   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
 20  | chimpanzee |  21838h - 26581t  |    12_356 - 3_713     |   L1PA4(t) - L1Pt(t)    |   406   | False  | L1PA4tou, L1PA4hoi, L1Pthou, L1Pttoi | chimpanzee 
 21  | chimpanzee |   3167t - 24289h  |    -11_67 - -11_61    |   L1PA4(t) - L1P1(h)    |   422   |  True  | L1PA4tou, L1PA4hoi, L1P1tou, L1P1hoi | chimpanzee 
 22  | chimpanzee |   3321t - 306h    |     4_152 - 4_156     |   L1PA3(t) - L1PA2(h)   |   441   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
 23  | chimpanzee |  18637h - 48761h  |   -10_442 - -10_440   |   L1PA6(t) - L1PA3(h)   |   491   |  True  | L1PA6tou, L1PA6hoi, L1PA3tou, L1PA3hoi | chimpanzee 
 24  | chimpanzee |   1107t - 2729t   |     -7_92 - -7_73     |   L1PA3(h) - L1PA3(h)   |   534   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
 25  | chimpanzee |  13880t - 1389t   |      6_85 - 6_87      |   L1PA3(t) - L1PA3(t)   |   549   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
 26  | chimpanzee |  14431h - 8259t   |    11_447 - 11_451    |   L1PA3(t) - L1PA3(h)   |   571   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
 27  | chimpanzee |  23115t - 16298t  |     8_277 - 8_288     |   L1PA3(t) - L1PA4(t)   |   573   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
 28  | chimpanzee |   5187t - 4781t   |    11_147 - 11_148    |   L1PA3(t) - L1PA3(h)   |   579   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
 29  | chimpanzee |  21312t - 8160h   |    -3_447 - -3_446    |   L1PA3(h) - L1PA3(t)   |   588   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
 30  | chimpanzee |  22235h - 2909h   |    -20_14 - -2A_255   |    L1P1(h) - L1Pt(h)    |   590   |  True  | L1P1hou, L1P1toi, L1Pttou, L1Pthoi | chimpanzee 
 31  | chimpanzee |   5079h - 4189t   |    -1_241 - -1_239    |   L1PA3(t) - L1PA3(h)   |   594   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
 32  | chimpanzee |  13113h - 19983h  |     1_236 - 1_237     |   L1PA3(h) - L1PA3(t)   |   604   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
 33  | chimpanzee |   2340t - 27378h  |   -2B_414 - -2B_412   |    L1Pt(h) - L1PA3(h)   |   610   |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
 34  | chimpanzee |   7159h - 17265t  |    15_178 - 15_180    |   L1PA4(h) - L1PA3(h)   |   662   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
 35  | chimpanzee |  12634h - 19416t  |     -3_54 - -3_53     |   L1PA3(t) - L1PA3(h)   |   700   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
 36  | chimpanzee |  26654h - 14167t  |   -11_224 - -11_223   |   L1PA2(t) - L1PA2(h)   |   715   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
 37  | chimpanzee |  11093t - 22931t  |    -3_731 - -3_727    |   L1PA3(t) - L1PA3(t)   |   733   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
 38  | chimpanzee |   4879t - 26718t  |   -11_152 - -11_148   |   L1PA4(t) - L1PA3(t)   |   743   |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
 39  | chimpanzee |  13840h - 58302h  |    -9_216 - -9_209    |   L1PA2(h) - L1PA3(t)   |   773   |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
 40  | chimpanzee |  14374h - 13731t  |   -10_259 - -10_257   |   L1PA3(h) - L1P1(t)    |   806   |  True  | L1PA3hou, L1PA3toi, L1P1hou, L1P1toi | chimpanzee 
 41  | chimpanzee |  13625h - 5640h   |    -1_218 - -1_215    |   L1PA3(h) - L1PA4(t)   |   852   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
 42  | chimpanzee |  26658t - 38880t  |    -13_31 - -13_29    |   L1PA3(t) - L1PA5(t)   |   869   |  True  | L1PA3tou, L1PA3hoi, L1PA5hou, L1PA5toi | chimpanzee 
 43  | chimpanzee |   4774t - 25260h  |    -4_716 - -4_712    |   L1PA4(h) - L1PA3(h)   |   875   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
 44  | chimpanzee |   2534h - 7525h   |   -12_206 - -12_203   |   L1PA2(h) - L1PA3(t)   |   885   |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
 45  | chimpanzee |  24575t - 31794h  |     9_145 - 9_149     |   L1PA2(t) - L1PA4(h)   |   890   |  True  | L1PA2tou, L1PA2hoi, L1PA4tou, L1PA4hoi | chimpanzee 
 46  | chimpanzee |  31373h - 36498t  |      7_95 - 7_98      |   L1PA3(t) - L1PA5(t)   |   914   |  True  | L1PA3tou, L1PA3hoi, L1PA5hou, L1PA5toi | chimpanzee 
 47  | chimpanzee |  13866h - 1657h   |    -1_647 - -1_640    |   L1PA3(h) - L1PA5(h)   |   917   |  True  | L1PA3hou, L1PA3toi, L1PA5tou, L1PA5hoi | chimpanzee 
 48  | chimpanzee |  33241h - 38392t  |     -21_7 - -21_5     |   L1PA2(t) - L1PA3(h)   |   927   |  True  | L1PA2tou, L1PA2hoi, L1PA3tou, L1PA3hoi | chimpanzee 
 49  | chimpanzee |    815h - 21599h  |    -9_285 - -9_284    |   L1PA3(t) - L1PA3(h)   |   943   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
 50  | chimpanzee |  38980t - 8570h   |    -9_209 - -9_206    |   L1PA3(h) - L1PA3(h)   |   945   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
 51  | chimpanzee |   8821h - 31689h  |   -10_256 - -10_255   |   L1PA3(t) - L1PA3(h)   |   979   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
 52  | chimpanzee |  26471t - 4959t   |    -4_157 - -12_170   |    L1P1(h) - L1PA2(h)   |   980   |  True  | L1P1hou, L1P1toi, L1PA2tou, L1PA2hoi | chimpanzee 
 53  | chimpanzee |  12958h - 16927t  |     3_616 - 3_619     |    L1P1(t) - L1PA3(t)   |   982   |  True  | L1P1tou, L1P1hoi, L1PA3hou, L1PA3toi | chimpanzee 
 54  | chimpanzee |  22888t - 2570t   |    -1_361 - -1_358    |    L1P1(t) - L1PA3(h)   |   985   |  True  | L1P1tou, L1P1hoi, L1PA3tou, L1PA3hoi | chimpanzee 
 55  | chimpanzee |   5765h - 22455t  |    -16_38 - -16_37    |   L1PA3(h) - L1PA3(t)   |  1024   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
 56  | chimpanzee |  16747h - 1027h   |    -4_541 - -4_539    |    L1Pt(h) - L1P1(h)    |  1029   |  True  | L1Pthou, L1Pttoi, L1P1tou, L1P1hoi | chimpanzee 
 57  | chimpanzee |  25186h - 11253t  |    15_174 - -15_21    |   L1PA4(t) - L1PA3(t)   |  1031   | False  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
 58  | chimpanzee |   3546t - 18279h  |    -4_465 - -10_302   |    L1P1(h) - L1PA4(t)   |  1041   | False  | L1P1hou, L1P1toi, L1PA4hou, L1PA4toi | chimpanzee 
 59  | chimpanzee |   4069h - 7252h   |   -2B_420 - -2B_414   |   L1PA4(h) - L1Pt(t)    |  1061   |  True  | L1PA4hou, L1PA4toi, L1Pthou, L1Pttoi | chimpanzee 
 60  | chimpanzee |  10804t - 29726t  |   -10_399 - -10_398   |   L1PA2(t) - L1PA2(h)   |  1063   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
 61  | chimpanzee |  27427t - 8087h   |      X_43 - X_49      |   L1PA2(h) - L1PA3(h)   |  1085   |  True  | L1PA2hou, L1PA2toi, L1PA3tou, L1PA3hoi | chimpanzee 
 62  | chimpanzee |  30817t - 23739t  |     6_217 - 6_221     |   L1PA5(h) - L1PA5(h)   |  1086   |  True  | L1PA5hou, L1PA5toi, L1PA5tou, L1PA5hoi | chimpanzee 
 63  | chimpanzee |   1244h - 6162t   |     5_681 - 5_682     |   L1PA5(t) - L1PA5(h)   |  1091   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
 64  | chimpanzee |  11984t - 10485h  |   -12_419 - -2A_336   |    L1Pt(h) - L1PA4(h)   |  1103   |  True  | L1Pthou, L1Pttoi, L1PA4tou, L1PA4hoi | chimpanzee 
 65  | chimpanzee |   5558t - 18454h  |    -2B_40 - -2B_36    |    L1P1(h) - L1PA4(t)   |  1112   |  True  | L1P1hou, L1P1toi, L1PA4hou, L1PA4toi | chimpanzee 
 66  | chimpanzee |   4737h - 14958h  |    -3_232 - -3_229    |    L1Pt(h) - L1PA3(h)   |  1131   |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
 67  | chimpanzee |   5874t - 14019h  |     5_721 - 5_727     |   L1PA3(t) - L1PA3(t)   |  1136   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
 68  | chimpanzee |  17441t - 8256h   |     4_918 - 4_919     |    L1Pt(t) - L1Pt(h)    |  1140   |  True  | L1Pttou, L1Pthoi | chimpanzee 
 69  | chimpanzee |   6347h - 35342h  |      16_4 - 16_16     |   L1PA4(h) - L1PA3(h)   |  1160   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
 70  | chimpanzee |   9775h - 10617t  |     20_68 - 20_70     |   L1PA3(h) - L1PA4(h)   |  1166   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
 71  | chimpanzee |  12617h - 12883h  |   -2B_472 - -2B_471   |   L1PA3(h) - L1PA3(t)   |  1184   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
 72  | chimpanzee |   7068h - 16827h  |    -1_527 - -1_520    |   L1PA4(h) - L1PA2(h)   |  1186   |  True  | L1PA4hou, L1PA4toi, L1PA2tou, L1PA2hoi | chimpanzee 
 73  | chimpanzee |  24978h - 43756t  |    -3_587 - -3_585    |    L1P1(t) - L1PA4(t)   |  1213   |  True  | L1P1tou, L1P1hoi, L1PA4hou, L1PA4toi | chimpanzee 
 74  | chimpanzee |  39117h - 40549t  |   -12_438 - 12_435    |   L1PA4(h) - L1PA3(h)   |  1220   | False  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
 75  | chimpanzee |   3111h - 15720h  |     7_429 - 7_433     |   L1PA4(h) - L1PA5(h)   |  1240   |  True  | L1PA4hou, L1PA4toi, L1PA5tou, L1PA5hoi | chimpanzee 
 76  | chimpanzee |   7732h - 7614t   |     1_674 - 1_675     |   L1PA3(h) - L1PA3(t)   |  1257   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
 77  | chimpanzee |   5472t - 11047h  |   -20_141 - -20_140   |   L1PA4(h) - L1PA4(t)   |  1263   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
 78  | chimpanzee |   2584h - 15958h  |    -10_62 - -10_59    |   L1PA4(h) - L1PA3(h)   |  1296   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
 79  | chimpanzee |  29645h - 21662h  |     5_192 - 5_195     |   L1PA3(h) - L1Pt(t)    |  1316   |  True  | L1PA3hou, L1PA3toi, L1Pthou, L1Pttoi | chimpanzee 
 80  | chimpanzee |  30928h - 2971h   |    -1_101 - -1_99     |   L1PA3(h) - L1PA3(t)   |  1332   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
 81  | chimpanzee |   3643t - 669t    |    -4_617 - -4_615    |   L1PA4(t) - L1PA3(t)   |  1356   |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
 82  | chimpanzee |  15631t - 2505h   |    -7_676 - -7_674    |   L1PA3(h) - L1P1(h)    |  1369   |  True  | L1PA3hou, L1PA3toi, L1P1tou, L1P1hoi | chimpanzee 
 83  | chimpanzee |  15903h - 11767t  |     18_99 - 18_101    |    L1Pt(h) - L1P1(h)    |  1377   |  True  | L1Pthou, L1Pttoi, L1P1tou, L1P1hoi | chimpanzee 
 84  | chimpanzee |   9072h - 7463h   |    -1_503 - -1_624    |   L1PA3(t) - L1Pt(t)    |  1389   |  True  | L1PA3tou, L1PA3hoi, L1Pthou, L1Pttoi | chimpanzee 
 85  | chimpanzee |  24825t - 17720t  |     3_490 - 3_493     |    L1Pt(t) - L1PA4(h)   |  1395   |  True  | L1Pttou, L1Pthoi, L1PA4tou, L1PA4hoi | chimpanzee 
 86  | chimpanzee |  16065t - 644h    |     6_288 - 6_322     |   L1PA2(t) - L1Pt(h)    |  1409   |  True  | L1PA2tou, L1PA2hoi, L1Pttou, L1Pthoi | chimpanzee 
 87  | chimpanzee |  32398h - 11523t  |    -9_381 - -9_380    |   L1PA3(h) - L1PA3(t)   |  1432   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
 88  | chimpanzee |   9666t - 30604h  |     5_196 - 5_198     |   L1PA3(t) - L1PA4(t)   |  1437   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
 89  | chimpanzee |   2440h - 2784h   |     4_217 - 4_224     |   L1PA3(t) - L1PA2(t)   |  1467   |  True  | L1PA3tou, L1PA3hoi, L1PA2hou, L1PA2toi | chimpanzee 
 90  | chimpanzee |   2420h - 39005t  |    -4_120 - -4_119    |   L1PA4(h) - L1PA4(t)   |  1480   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
 91  | chimpanzee |  19343h - 15256h  |   -2B_146 - -2B_144   |   L1PA2(h) - L1PA5(t)   |  1513   |  True  | L1PA2hou, L1PA2toi, L1PA5hou, L1PA5toi | chimpanzee 
 92  | chimpanzee |  23953h - 1432h   |   -12_240 - -12_237   |   L1PA3(h) - L1PA7(h)   |  1520   |  True  | L1PA3hou, L1PA3toi, L1PA7tou, L1PA7hoi | chimpanzee 
 93  | chimpanzee |   6594h - 4161t   |     -6_97 - -6_95     |   L1PA4(h) - L1PA3(h)   |  1539   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
 94  | chimpanzee |   5265h - 17489h  |     -6_11 - -6_5      |   L1PA3(t) - L1PA2(h)   |  1555   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
 95  | chimpanzee |  16614h - 12672h  |    -22_24 - -22_23    |   L1PA4(t) - L1PA4(h)   |  1583   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
 96  | chimpanzee |  15896t - 34470h  |   -12_269 - -12_265   |    L1Pt(h) - L1PA3(h)   |  1590   |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
 97  | chimpanzee |  14543t - 33101t  |    -3_257 - -3_242    |   L1PA3(h) - L1PA3(h)   |  1593   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
 98  | chimpanzee |  11896t - 2090h   |    -6_647 - -6_646    |   L1PA3(h) - L1PA3(t)   |  1611   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
 99  | chimpanzee |  22934t - 5492h   |    10_314 - 10_315    |   L1PA3(h) - L1PA3(t)   |  1613   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
100  | chimpanzee |  29982h - 14244h  |     -3_58 - -3_57     |   L1PA3(h) - L1PA3(t)   |  1625   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
101  | chimpanzee |   7961t - 257h    |   -15_102 - -6_152    |    L1Pt(t) - L1Pt(t)    |  1672   |  True  | L1Pttou, L1Pthoi, L1Pthou, L1Pttoi | chimpanzee 
102  | chimpanzee |   5617h - 15569h  |     4_394 - -4_172    |   L1PA3(t) - L1PA4(t)   |  1682   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
103  | chimpanzee |  16775h - 28582t  |    -18_30 - -18_29    |   L1PA3(t) - L1PA3(h)   |  1704   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
104  | chimpanzee |  17147t - 3105h   |     5_787 - 5_792     |   L1PA3(t) - L1PA4(h)   |  1706   |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
105  | chimpanzee |   4488t - 13137h  |   -2B_497 - -2B_485   |    L1Pt(h) - L1PA5(h)   |  1726   |  True  | L1Pthou, L1Pttoi, L1PA5tou, L1PA5hoi | chimpanzee 
106  | chimpanzee |  26588t - 16399t  |     15_59 - 15_60     |   L1PA3(t) - L1PA3(h)   |  1735   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
107  | chimpanzee |  30573t - 778t    |    11_415 - 11_417    |   L1PA2(t) - L1PA2(h)   |  1806   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
108  | chimpanzee |  13012h - 14620t  |    -8_294 - -8_289    |   L1PA4(t) - L1P1(t)    |  1838   |  True  | L1PA4tou, L1PA4hoi, L1P1hou, L1P1toi | chimpanzee 
109  | chimpanzee |  18094t - 5281h   |     2B_34 - 2B_36     |    L1Pt(h) - L1PA5(h)   |  1841   |  True  | L1Pthou, L1Pttoi, L1PA5tou, L1PA5hoi | chimpanzee 
110  | chimpanzee |   3892h - 11433h  |    10_417 - 10_418    |   L1PA4(t) - L1PA4(h)   |  1865   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
111  | chimpanzee |  14327t - 19148t  |   -11_170 - -11_167   |   L1PA4(t) - L1PA3(h)   |  1901   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
112  | chimpanzee |   8571h - 40411h  |   -2B_287 - -2B_285   |   L1PA3(h) - L1PA3(h)   |  1912   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
113  | chimpanzee |  12225h - 11973t  |    -9_271 - -9_264    |   L1PA4(t) - L1P1(t)    |  1915   |  True  | L1PA4tou, L1PA4hoi, L1P1hou, L1P1toi | chimpanzee 
114  | chimpanzee |  10978h - 15752h  |     -6_19 - -6_18     |   L1PA4(h) - L1PA4(t)   |  1919   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
115  | chimpanzee |  14404h - 21572t  |     1_658 - 1_660     |   L1PA3(t) - L1PA3(t)   |  1944   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
116  | chimpanzee |   1758h - 8803t   |   -13_181 - -13_174   |   L1PA4(t) - L1PA3(t)   |  1955   |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
117  | chimpanzee |  36498h - 31458h  |      7_98 - 7_105     |   L1PA4(h) - L1PA5(t)   |  1961   |  True  | L1PA4hou, L1PA4toi, L1PA5hou, L1PA5toi | chimpanzee 
118  | chimpanzee |  24423h - 277h    |    -7_544 - -7_541    |   L1PA5(t) - L1PA4(t)   |  1984   |  True  | L1PA5tou, L1PA5hoi, L1PA4hou, L1PA4toi | chimpanzee 
119  | chimpanzee |  16827t - 25926h  |    -1_520 - -1_516    |   L1PA3(h) - L1PA3(h)   |  1985   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
120  | chimpanzee |   3472h - 4688h   |    2B_248 - 2B_251    |    L1P1(t) - L1PA4(h)   |  2022   |  True  | L1P1tou, L1P1hoi, L1PA4tou, L1PA4hoi | chimpanzee 
121  | chimpanzee |  23768h - 14488h  |    -8_221 - -8_219    |    L1Pt(t) - L1Pt(h)    |  2023   |  True  | L1Pttou, L1Pthoi | chimpanzee 
122  | chimpanzee |  17909t - 19953h  |    -6_649 - -6_647    |   L1PA7(h) - L1PA5(h)   |  2026   |  True  | L1PA7hou, L1PA7toi, L1Pthou, L1Pttoi, L1PA5tou, L1PA5hoi | chimpanzee 
123  | chimpanzee |   6191t - 2834t   |     20_59 - 20_60     |    L1Pt(h) - L1Pt(t)    |  2057   |  True  | L1Pthou, L1Pttoi | chimpanzee 
124  | chimpanzee |   9377t - 14387t  |    12_234 - 12_237    |   L1PA4(t) - L1PA3(h)   |  2070   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
125  | chimpanzee |  18397h - 4166h   |    -20_86 - -20_85    |   L1PA4(h) - L1PA4(t)   |  2085   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
126  | chimpanzee |  22955t - 11978h  |    -8_232 - -8_221    |   L1PA3(h) - L1PA4(t)   |  2103   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
127  | chimpanzee |   5165h - 25032t  |    14_320 - 14_324    |    L1P1(h) - L1PA5(h)   |  2114   |  True  | L1P1hou, L1P1toi, L1PA5tou, L1PA5hoi | chimpanzee 
128  | chimpanzee |  19433t - 2952h   |   -2B_191 - -2B_173   |   L1PA2(h) - L1PA3(t)   |  2127   |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
129  | chimpanzee |  30668h - 17837t  |     -7_56 - -7_53     |   L1PA2(h) - L1PA2(t)   |  2131   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
130  | chimpanzee |  16564h - 6874h   |     4_505 - 4_508     |    L1Pt(h) - L1PA4(h)   |  2161   |  True  | L1Pthou, L1Pttoi, L1PA4tou, L1PA4hoi | chimpanzee 
131  | chimpanzee |    486h - 10856t  |     -20_7 - -20_5     |   L1PA4(t) - L1P1(h)    |  2205   |  True  | L1PA4tou, L1PA4hoi, L1P1tou, L1P1hoi | chimpanzee 
132  | chimpanzee |   5787h - 28220h  |    13_275 - 13_276    |   L1PA5(h) - L1PA5(t)   |  2211   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
133  | chimpanzee |  36671t - 21063h  |     9_371 - 9_379     |   L1PA4(h) - L1PA3(t)   |  2249   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
134  | chimpanzee |   6620t - 10120t  |     9_303 - 9_309     |   L1PA5(h) - L1PA5(t)   |  2268   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
135  | chimpanzee |  23286t - 14676t  |      9_22 - 9_23      |   L1PA4(h) - L1PA4(t)   |  2308   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
136  | chimpanzee |   9871h - 5153h   |    -5_230 - -5_226    |   L1PA4(h) - L1PA3(h)   |  2327   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
137  | chimpanzee |   3555h - 17597t  |    -7_183 - -7_182    |   L1PA4(h) - L1PA4(t)   |  2402   | False  | L1PA4hou, L1PA4toi | chimpanzee 
138  | chimpanzee |  19404t - 7958t   |     6_513 - 6_517     |   L1PA4(h) - L1PA4(h)   |  2431   |  True  | L1PA4hou, L1PA4toi, L1PA4tou, L1PA4hoi | chimpanzee 
139  | chimpanzee |   9058t - 37203h  |     7_282 - 7_283     |   L1PA4(h) - L1PA4(t)   |  2543   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
140  | chimpanzee |  18151h - 3057t   |     16_21 - -16_17    |   L1PA3(h) - L1P1(t)    |  2601   |  True  | L1PA3hou, L1PA3toi, L1P1hou, L1P1toi | chimpanzee 
141  | chimpanzee |    818h - 8120t   |     3_277 - 3_281     |   L1PA4(t) - L1PA4(h)   |  2634   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
