 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
426  | chimpanzee |   7140t - 25607h  |   -5_1047 - -5_1027   |   L1PA2(t) - L1P1(t)    |  6780   |  True  | L1PA2tou, L1PA2hoi, L1P1hou, L1P1toi | chimpanzee 
427  | chimpanzee |  10804t - 29726t  |   -10_688 - -10_687   |   L1PA2(t) - L1PA2(h)   |  6791   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
428  | chimpanzee |  16399t - 26588t  |   -15_106 - -15_104   |    L1P1(t) - L1PA3(t)   |  6870   |  True  | L1P1tou, L1P1hoi, L1PA3hou, L1PA3toi | chimpanzee 
429  | chimpanzee |   7517h - 15927h  |      5_29 - 5_32      |    L1Pt(t) - L1PA3(h)   |  6883   |  True  | L1Pttou, L1Pthoi, L1PA3tou, L1PA3hoi | chimpanzee 
430  | chimpanzee |   8396h - 6576h   |   -11_285 - -11_283   |    L1P1(t) - L1PA2(h)   |  6890   |  True  | L1P1tou, L1P1hoi, L1PA2tou, L1PA2hoi | chimpanzee 
431  | chimpanzee |   4506t - 2193h   |   -15_362 - -15_361   |    L1Pt(h) - L1Pt(t)    |  6898   |  True  | L1Pthou, L1Pttoi | chimpanzee 
432  | chimpanzee |   8638h - 25926t  |     1_899 - 1_902     |   L1PA4(h) - L1P1(t)    |  6939   |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
433  | chimpanzee |  35131h - 2316t   |    3_1328 - 3_1348    |   L1PA4(h) - L1PA4(h)   |  6965   |  True  | L1PA4hou, L1PA4toi, L1PA4tou, L1PA4hoi | chimpanzee 
434  | chimpanzee |  17555h - 10216t  |   -5_1197 - -5_1195   |   L1PA4(h) - L1PA4(h)   |  6967   |  True  | L1PA4hou, L1PA4toi, L1PA4tou, L1PA4hoi | chimpanzee 
435  | chimpanzee |  12633h - 16565t  |    -9_460 - -9_458    |    L1P1(t) - L1PA3(h)   |  6976   |  True  | L1P1tou, L1P1hoi, L1PA3tou, L1PA3hoi | chimpanzee 
436  | chimpanzee |  25002t - 23116h  |   -2A_596 - -2A_587   |    L1P1(h) - L1PA6(t)   |  7015   |  True  | L1P1hou, L1P1toi, L1PA6hou, L1PA6toi | chimpanzee 
437  | chimpanzee |  21731h - 15610h  |    2A_540 - 2A_541    |   L1PA4(h) - L1PA4(t)   |  7027   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
438  | chimpanzee |  20960h - 25203h  |     6_257 - 6_260     |    L1Pt(h) - L1Pt(h)    |  7057   |  True  | L1Pthou, L1Pttoi, L1Pttou, L1Pthoi | chimpanzee 
439  | chimpanzee |  18574t - 11834h  |   -15_109 - -15_107   |   L1PA4(t) - L1PA5(t)   |  7064   |  True  | L1PA4tou, L1PA4hoi, L1PA5hou, L1PA5toi | chimpanzee 
440  | chimpanzee |  24675t - 14921h  |      17_4 - 17_5      |   L1PA2(h) - L1PA2(t)   |  7079   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
441  | chimpanzee |  23167h - 14984t  |     8_657 - 8_668     |   L1PA4(h) - L1PA3(t)   |  7082   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
442  | chimpanzee |  22145t - 20738h  |   -10_588 - -10_587   |   L1PA4(h) - L1PA4(t)   |  7097   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
443  | chimpanzee |  23698h - 25651h  |   -5_1153 - -5_1149   |    L1P1(t) - L1PA4(h)   |  7117   |  True  | L1P1tou, L1P1hoi, L1PA4tou, L1PA4hoi | chimpanzee 
444  | chimpanzee |   9875t - 23840h  |    -19_98 - -19_94    |   L1PA3(h) - L1PA3(h)   |  7144   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
445  | chimpanzee |  16672t - 11695h  |    11_484 - 11_487    |   L1PA4(h) - L1PA4(h)   |  7148   |  True  | L1PA4hou, L1PA4toi, L1PA4tou, L1PA4hoi | chimpanzee 
446  | chimpanzee |   8017t - 18982h  |     11_93 - 11_99     |   L1PA4(h) - L1PA4(t)   |  7195   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
447  | chimpanzee |  21729t - 4809t   |    -3_843 - -3_841    |   L1PA5(t) - L1PA4(t)   |  7306   |  True  | L1PA5tou, L1PA5hoi, L1PA4hou, L1PA4toi | chimpanzee 
448  | chimpanzee |    180t - 20508t  |    -17_97 - -17_95    |   L1PA5(h) - L1PA4(h)   |  7315   |  True  | L1PA5hou, L1PA5toi, L1PA4tou, L1PA4hoi | chimpanzee 
449  | chimpanzee |  25889h - 11301t  |     1_569 - -1_641    |   L1PA5(t) - L1P1(h)    |  7321   |  True  | L1PA5tou, L1PA5hoi, L1P1tou, L1P1hoi | chimpanzee 
450  | chimpanzee |   9672t - 28480h  |    3_1128 - 3_1141    |   L1PA3(t) - L1Pt(h)    |  7326   |  True  | L1PA3tou, L1PA3hoi, L1Pttou, L1Pthoi | chimpanzee 
451  | chimpanzee |   1439h - 40586t  |   -10_619 - -10_601   |   L1PA4(h) - L1PA3(t)   |  7379   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
452  | chimpanzee |  15896t - 34470h  |   -12_475 - -12_470   |    L1Pt(h) - L1PA3(h)   |  7403   |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
453  | chimpanzee |   8599h - 9078t   |    11_302 - 11_374    |    L1P1(h) - L1PA3(t)   |  7410   |  True  | L1P1hou, L1P1toi, L1PA3hou, L1PA3toi | chimpanzee 
454  | chimpanzee |  13294h - 11984h  |   -12_735 - -12_733   |   L1PA5(t) - L1PA3(t)   |  7412   |  True  | L1PA5tou, L1PA5hoi, L1PA3hou, L1PA3toi | chimpanzee 
455  | chimpanzee |  31800h - 6229h   |    -13_43 - -13_33    |   L1PA3(h) - L1PA4(h)   |  7422   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
456  | chimpanzee |  25076t - 16720h  |     17_53 - 17_54     |   L1PA3(t) - L1PA3(h)   |  7425   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
457  | chimpanzee |  16866t - 39442t  |   -20_153 - -20_149   |   L1PA2(h) - L1P1(t)    |  7448   |  True  | L1PA2hou, L1PA2toi, L1P1hou, L1P1toi | chimpanzee 
458  | chimpanzee |  17720t - 24825t  |    -3_797 - -3_794    |   L1PA4(h) - L1Pt(t)    |  7462   |  True  | L1PA4hou, L1PA4toi, L1Pthou, L1Pttoi | chimpanzee 
459  | chimpanzee |  23306t - 20691h  |   -17_149 - -17_112   |    L1P1(h) - L1PA7(h)   |  7481   |  True  | L1P1hou, L1P1toi, L1PA7tou, L1PA7hoi | chimpanzee 
460  | chimpanzee |  17435h - 16879t  |     -5_44 - -5_32     |   L1PA2(t) - L1Pt(h)    |  7488   |  True  | L1PA2tou, L1PA2hoi, L1Pttou, L1Pthoi | chimpanzee 
461  | chimpanzee |  22566h - 4938h   |   -12_448 - -12_445   |   L1PA5(t) - L1PA4(h)   |  7491   |  True  | L1PA5tou, L1PA5hoi, L1PA4tou, L1PA4hoi | chimpanzee 
462  | chimpanzee |  10894t - 17925t  |   -X_1065 - -X_1057   |   L1PA3(h) - L1PA3(t)   |  7515   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
463  | chimpanzee |  10114h - 15365t  |   -1_1082 - -1_1081   |   L1PA4(h) - L1PA4(t)   |  7555   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
464  | chimpanzee |  21398t - 21290t  |   -12_199 - -12_196   |   L1PA4(h) - L1PA5(h)   |  7556   |  True  | L1PA4hou, L1PA4toi, L1PA5tou, L1PA5hoi | chimpanzee 
465  | chimpanzee |   4507t - 5037h   |    6_1134 - 6_1151    |   L1PA4(h) - L1P1(t)    |  7568   |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
466  | chimpanzee |   4391h - 6070t   |    -3_831 - -3_826    |   L1PA4(t) - L1PA3(h)   |  7608   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
467  | chimpanzee |  10235t - 720t    |     12_45 - 12_53     |    L1P1(t) - L1P1(t)    |  7615   |  True  | L1P1tou, L1P1hoi, L1P1hou, L1P1toi | chimpanzee 
468  | chimpanzee |  45739h - 31403t  |      1_32 - 1_37      |   L1PA8(h) - L1PA3(t)   |  7641   |  True  | L1PA8hou, L1PA8toi, L1PA3hou, L1PA3toi | chimpanzee 
469  | chimpanzee |   3377t - 19556h  |    10_407 - 10_444    |   L1PA4(t) - L1PA4(h)   |  7646   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
470  | chimpanzee |  18667h - 4749t   |     7_958 - 7_962     |   L1PA3(h) - L1PA3(t)   |  7695   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
471  | chimpanzee |  10223t - 27639h  |    X_1443 - X_1455    |    L1P1(h) - L1PA3(h)   |  7758   |  True  | L1P1hou, L1P1toi, L1PA3tou, L1PA3hoi | chimpanzee 
472  | chimpanzee |   3892h - 11433h  |    10_724 - 10_726    |   L1PA4(t) - L1PA4(h)   |  7762   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
473  | chimpanzee |   6371h - 98t     |    -4_992 - -4_976    |    L1Pt(h) - L1PA4(h)   |  7774   |  True  | L1Pthou, L1Pttoi, L1PA4tou, L1PA4hoi | chimpanzee 
474  | chimpanzee |  23829h - 34878h  |   -11_222 - -11_215   |   L1PA4(t) - L1PA4(h)   |  7775   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
475  | chimpanzee |   1946h - 6259t   |    -3_989 - -3_987    |   L1PA3(h) - L1PA3(h)   |  7796   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
476  | chimpanzee |    778t - 30573t  |   -11_716 - -11_714   |   L1PA2(h) - L1PA2(t)   |  7813   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
477  | chimpanzee |  14167t - 26654h  |    11_379 - 11_381    |   L1PA2(h) - L1PA3(h)   |  7830   |  True  | L1PA2hou, L1PA2toi, L1PA3tou, L1PA3hoi | chimpanzee 
478  | chimpanzee |  21348t - 2557h   |    -16_65 - -16_62    |   L1PA5(h) - L1PA2(h)   |  7848   |  True  | L1PA5hou, L1PA5toi, L1PA2tou, L1PA2hoi | chimpanzee 
479  | chimpanzee |  21168t - 19496t  |    2B_180 - 2B_183    |   L1PA3(h) - L1PA2(h)   |  7854   |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
480  | chimpanzee |  29872h - 3940h   |   -11_540 - -11_519   |   L1PA3(t) - L1PA2(h)   |  7855   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
481  | chimpanzee |   7678t - 18913t  |    2A_326 - 2A_327    |    L1Pt(h) - L1Pt(t)    |  7881   |  True  | L1Pthou, L1Pttoi | chimpanzee 
482  | chimpanzee |   6164t - 20283h  |    4_1405 - 4_1407    |   L1PA3(h) - L1PA3(h)   |  7883   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
483  | chimpanzee |   5233h - 26864t  |    5_1074 - -5_291    |   L1PA2(h) - L1P1(t)    |  7968   |  True  | L1PA2hou, L1PA2toi, L1P1hou, L1P1toi | chimpanzee 
484  | chimpanzee |  25522t - 6306t   |    -3_960 - -3_941    |   L1PA4(h) - L1PA5(t)   |  8008   |  True  | L1PA4hou, L1PA4toi, L1PA5hou, L1PA5toi | chimpanzee 
485  | chimpanzee |  58302t - 16361t  |    -9_381 - -9_379    |    L1Pt(h) - L1P1(h)    |  8024   |  True  | L1Pthou, L1Pttoi, L1P1tou, L1P1hoi | chimpanzee 
486  | chimpanzee |   5346h - 16033t  |   -12_254 - -12_240   |   L1PA3(t) - L1PA3(h)   |  8056   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
487  | chimpanzee |  12386h - 52391h  |   -14_379 - -14_376   |   L1PA4(h) - L1PA2(h)   |  8079   |  True  | L1PA4hou, L1PA4toi, L1PA2tou, L1PA2hoi | chimpanzee 
488  | chimpanzee |   6742t - 30915h  |      1_91 - 1_94      |    L1P1(h) - L1P1(h)    |  8150   |  True  | L1P1hou, L1P1toi, L1P1tou, L1P1hoi | chimpanzee 
489  | chimpanzee |  36024t - 14984h  |    -8_669 - -8_668    |   L1PA3(h) - L1PA3(t)   |  8173   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
490  | chimpanzee |  24760h - 12609t  |    -8_599 - -8_597    |    L1P1(t) - L1PA3(h)   |  8202   |  True  | L1P1tou, L1P1hoi, L1PA3tou, L1PA3hoi | chimpanzee 
491  | chimpanzee |   2936h - 25650h  |    5_1153 - 5_1154    |    L1Pt(t) - L1Pt(h)    |  8216   |  True  | L1Pttou, L1Pthoi | chimpanzee 
492  | chimpanzee |    233t - 2317t   |    12_117 - 12_118    |   L1PA3(t) - L1PA3(h)   |  8223   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
493  | chimpanzee |  16298t - 23115t  |    -8_466 - -8_448    |   L1PA2(h) - L1PA3(t)   |  8229   |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
494  | chimpanzee |   3540h - 16039h  |    4_1304 - 4_1305    |   L1PA4(t) - L1PA4(h)   |  8242   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
495  | chimpanzee |  20570h - 26685h  |   -16_248 - -16_247   |   L1PA5(t) - L1PA5(h)   |  8256   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
496  | chimpanzee |  30394h - 20065h  |     7_813 - 7_814     |   L1PA3(t) - L1PA3(h)   |  8277   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
497  | chimpanzee |   6543h - 21838t  |    12_623 - 12_632    |    L1P1(h) - L1Pt(t)    |  8293   |  True  | L1P1hou, L1P1toi, L1Pthou, L1Pttoi | chimpanzee 
498  | chimpanzee |  16892t - 22494t  |      4_16 - 4_17      |   L1PA2(h) - L1PA2(t)   |  8297   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
499  | chimpanzee |  17713t - 7890h   |   -11_479 - -11_475   |   L1PA5(t) - L1PA3(h)   |  8311   |  True  | L1PA5tou, L1PA5hoi, L1PA3tou, L1PA3hoi | chimpanzee 
500  | chimpanzee |  11725t - 12728t  |    -6_575 - -6_562    |   L1PA2(t) - L1PA3(t)   |  8359   |  True  | L1PA2tou, L1PA2hoi, L1PA3hou, L1PA3toi | chimpanzee 
501  | chimpanzee |   4069h - 7252h   |   -2B_710 - -2B_698   |   L1PA4(h) - L1P1(h)    |  8369   |  True  | L1PA4hou, L1PA4toi, L1P1tou, L1P1hoi | chimpanzee 
502  | chimpanzee |  11747h - 2500h   |   -14_438 - -14_437   |   L1PA5(t) - L1PA5(h)   |  8413   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
503  | chimpanzee |   8259t - 14431h  |   -11_779 - -11_769   |   L1PA6(t) - L1PA3(h)   |  8488   |  True  | L1PA6tou, L1PA6hoi, L1PA3tou, L1PA3hoi | chimpanzee 
504  | chimpanzee |  12634t - 15793t  |      3_95 - 3_96      |   L1PA5(h) - L1PA5(t)   |  8572   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
505  | chimpanzee |   8989h - 19696h  |   -11_680 - -11_679   |   L1PA3(h) - L1PA3(t)   |  8634   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
506  | chimpanzee |  11828h - 4359h   |   -1_1133 - -1_1129   |    L1P1(h) - L1PA3(h)   |  8652   |  True  | L1P1hou, L1P1toi, L1PA3tou, L1PA3hoi | chimpanzee 
507  | chimpanzee |  12485h - 6211t   |     13_46 - 13_48     |   L1PA2(t) - L1PA2(h)   |  8656   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
508  | chimpanzee |   9361h - 21633h  |    14_388 - 14_389    |   L1PA3(t) - L1PA3(h)   |  8686   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
509  | chimpanzee |  27939h - 31957h  |    2A_539 - 2A_540    |   L1PA4(t) - L1PA4(h)   |  8806   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
510  | chimpanzee |  19935h - 17000t  |    2A_613 - 2A_614    |   L1PA5(t) - L1PA5(h)   |  8924   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
511  | chimpanzee |  17278t - 4931h   |     5_536 - 5_554     |   L1PA3(h) - L1PA2(h)   |  8925   |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
512  | chimpanzee |   6366h - 10845h  |    1_1161 - 1_1164    |   L1PA4(h) - L1PA3(h)   |  8949   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
513  | chimpanzee |  11258t - 9545h   |    5_1138 - 5_1146    |   L1PA2(h) - L1PA5(h)   |  8950   |  True  | L1PA2hou, L1PA2toi, L1PA5tou, L1PA5hoi | chimpanzee 
514  | chimpanzee |   5165h - 25032t  |    14_562 - 14_579    |   L1PA7(h) - L1PA5(t)   |  9007   |  True  | L1PA7hou, L1PA7toi, L1PA5hou, L1PA5toi | chimpanzee 
515  | chimpanzee |     68h - 14203h  |     22_23 - 22_26     |   L1PA5(h) - L1PA4(h)   |  9016   |  True  | L1PA5hou, L1PA5toi, L1PA4tou, L1PA4hoi | chimpanzee 
516  | chimpanzee |  24423h - 277h    |    -7_750 - -7_744    |   L1PA5(t) - L1Pt(t)    |  9045   |  True  | L1PA5tou, L1PA5hoi, L1Pthou, L1Pttoi | chimpanzee 
517  | chimpanzee |  10670h - 8855h   |    -1_212 - -1_211    |   L1PA3(h) - L1PA3(t)   |  9079   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
518  | chimpanzee |   5617h - 15569h  |     4_650 - -4_277    |    L1P1(h) - L1PA4(t)   |  9082   |  True  | L1P1hou, L1P1toi, L1PA4hou, L1PA4toi | chimpanzee 
519  | chimpanzee |  13923t - 11058t  |    2A_144 - 2A_145    |   L1PA5(t) - L1PA5(h)   |  9093   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
520  | chimpanzee |   6235h - 23660h  |     1_671 - 1_672     |   L1PA4(t) - L1PA4(h)   |  9108   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
521  | chimpanzee |  53106t - 6346h   |     X_830 - X_837     |    L1Pt(h) - L1PA7(h)   |  9124   |  True  | L1Pthou, L1Pttoi, L1PA7tou, L1PA7hoi | chimpanzee 
522  | chimpanzee |   8120h - 21071t  |     3_442 - 3_445     |    L1Pt(t) - L1PA4(t)   |  9202   |  True  | L1Pttou, L1Pthoi, L1PA4hou, L1PA4toi | chimpanzee 
523  | chimpanzee |   9775t - 5461h   |   -20_120 - -20_105   |    L1Pt(t) - L1PA2(h)   |  9252   |  True  | L1Pttou, L1Pthoi, L1PA2tou, L1PA2hoi | chimpanzee 
524  | chimpanzee |   4257h - 8019t   |    14_554 - 14_555    |   L1PA4(t) - L1PA4(h)   |  9254   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
525  | chimpanzee |  24571h - 23589h  |    15_121 - 15_125    |   L1PA3(h) - L1PA3(h)   |  9286   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
526  | chimpanzee |  20738t - 3289h   |   -10_587 - -10_584   |   L1PA4(h) - L1Pt(t)    |  9290   |  True  | L1PA4hou, L1PA4toi, L1Pthou, L1Pttoi | chimpanzee 
527  | chimpanzee |  12153h - 6874t   |    -4_835 - -4_821    |   L1PA2(h) - L1PA4(t)   |  9299   |  True  | L1PA2hou, L1PA2toi, L1PA4hou, L1PA4toi | chimpanzee 
528  | chimpanzee |  21312h - 4473t   |     3_726 - 3_740     |   L1PA3(t) - L1PA4(h)   |  9315   |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
529  | chimpanzee |  22257t - 5461t   |    20_104 - 20_105    |   L1PA3(t) - L1PA3(h)   |  9332   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
530  | chimpanzee |   4649t - 12725t  |     5_319 - 5_332     |   L1PA2(t) - L1PA2(t)   |  9336   |  True  | L1PA2tou, L1PA2hoi, L1PA2hou, L1PA2toi | chimpanzee 
531  | chimpanzee |  25186h - 11253t  |    15_301 - -15_34    |   L1PA4(t) - L1PA3(t)   |  9342   | False  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
532  | chimpanzee |   6535h - 16132h  |    -1_493 - -1_487    |   L1PA5(t) - L1PA3(h)   |  9375   |  True  | L1PA5tou, L1PA5hoi, L1PA3tou, L1PA3hoi | chimpanzee 
533  | chimpanzee |  15105t - 24657h  |    12_449 - 12_450    |   L1PA4(t) - L1PA4(h)   |  9377   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
534  | chimpanzee |   8570h - 38980t  |     9_372 - 9_379     |   L1PA3(t) - L1PA3(h)   |  9387   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
535  | chimpanzee |  23829t - 6225t   |    11_222 - 11_228    |   L1PA5(t) - L1P1(t)    |  9418   |  True  | L1PA5tou, L1PA5hoi, L1P1hou, L1P1toi | chimpanzee 
536  | chimpanzee |  11720t - 2076t   |   -3_1005 - -3_1001   |    L1P1(h) - L1PA3(t)   |  9511   |  True  | L1P1hou, L1P1toi, L1PA3hou, L1PA3toi | chimpanzee 
537  | chimpanzee |   6347h - 35342h  |     16_19 - 16_34     |   L1PA4(h) - L1PA3(t)   |  9559   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
538  | chimpanzee |   6265t - 1046h   |     -1_95 - -1_94     |   L1PA3(h) - L1PA3(t)   |  9565   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
539  | chimpanzee |  12244h - 5926t   |    -5_444 - -5_425    |   L1PA7(t) - L1PA5(h)   |  9600   |  True  | L1PA7tou, L1PA7hoi, L1PA5tou, L1PA5hoi | chimpanzee 
540  | chimpanzee |  20816h - 14457t  |    17_215 - 17_216    |   L1PA3(h) - L1PA3(t)   |  9662   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
541  | chimpanzee |  25893h - 27317h  |    2A_538 - 2A_539    |   L1PA2(t) - L1PA2(h)   |  9681   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
542  | chimpanzee |   6191t - 2834t   |    20_101 - 20_102    |    L1Pt(h) - L1Pt(t)    |  9694   |  True  | L1Pthou, L1Pttoi | chimpanzee 
543  | chimpanzee |   6867h - 8263t   |    11_474 - 11_475    |    L1P1(t) - L1P1(h)    |  9744   |  True  | L1P1tou, L1P1hoi | chimpanzee 
544  | chimpanzee |   6029t - 18091h  |     16_65 - 16_67     |   L1PA3(h) - L1PA7(h)   |  9756   | False  | L1PA3hou, L1PA3toi, L1PA7tou, L1PA7hoi | chimpanzee 
545  | chimpanzee |   8480t - 24289t  |    11_106 - 11_113    |    L1P2(t) - L1P1(h)    |  9784   |  True  | L1P2tou, L1P2hoi, L1P1tou, L1P1hoi | chimpanzee 
546  | chimpanzee |  21527t - 36671h  |     9_638 - 9_645     |   L1PA4(t) - L1PA4(t)   |  9822   |  True  | L1PA4tou, L1PA4hoi, L1PA4hou, L1PA4toi | chimpanzee 
547  | chimpanzee |   1657t - 20655h  |   -1_1108 - -1_1107   |   L1PA3(h) - L1PA3(t)   |  9825   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
548  | chimpanzee |  31657t - 9761t   |     8_133 - 8_149     |   L1PA3(h) - L1PA3(t)   |  9852   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
549  | chimpanzee |   6572h - 24730t  |    16_164 - 16_165    |   L1PA4(t) - L1PA4(h)   |  9868   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
550  | chimpanzee |  10850t - 11407t  |    -11_84 - -11_77    |   L1PA3(h) - L1P1(h)    |  9895   |  True  | L1PA3hou, L1PA3toi, L1P1tou, L1P1hoi | chimpanzee 
551  | chimpanzee |   1677h - 9140h   |    -7_174 - -7_171    |   L1PA2(t) - L1PA2(h)   |  9935   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
552  | chimpanzee |    407h - 31794t  |    -9_275 - -9_273    |   L1PA3(h) - L1PA3(h)   |  10014  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
553  | chimpanzee |  11614t - 11291h  |   -17_162 - -17_161   |   L1PA3(h) - L1PA3(t)   |  10066  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
554  | chimpanzee |   6116t - 17652h  |    13_126 - -13_125   |   L1PA3(t) - L1P1(t)    |  10083  |  True  | L1PA3tou, L1PA3hoi, L1P1hou, L1P1toi | chimpanzee 
555  | chimpanzee |   5541t - 9777t   |    -19_79 - -19_67    |   L1PA3(t) - L1PA5(h)   |  10201  |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
556  | chimpanzee |  18263t - 17814h  |   -2B_324 - -5_1344   |   L1PA2(h) - L1PA4(h)   |  10221  |  True  | L1PA2hou, L1PA2toi, L1PA4tou, L1PA4hoi | chimpanzee 
557  | chimpanzee |  39117t - 3474t   |    12_764 - 12_773    |   L1PA3(t) - L1PA5(h)   |  10267  |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
558  | chimpanzee |  15225h - 4488h   |   -2B_837 - -2B_835   |   L1PA3(t) - L1PA3(t)   |  10325  |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
559  | chimpanzee |  21599h - 815h    |     9_496 - 9_497     |   L1PA3(h) - L1PA3(t)   |  10367  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
560  | chimpanzee |  36170t - 1311h   |    -18_89 - -18_87    |   L1PA5(h) - L1PA4(h)   |  10383  |  True  | L1PA5hou, L1PA5toi, L1PA4tou, L1PA4hoi | chimpanzee 
561  | chimpanzee |   2570t - 22888t  |     1_634 - 1_638     |   L1PA3(h) - L1PA3(h)   |  10424  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
562  | chimpanzee |  15793h - 17978h  |      3_96 - 3_98      |   L1PA2(h) - L1PA3(h)   |  10430  |  True  | L1PA2hou, L1PA2toi, L1PA3tou, L1PA3hoi | chimpanzee 
563  | chimpanzee |  28553t - 4649h   |     5_318 - 5_319     |    L1Pt(t) - L1Pt(h)    |  10494  |  True  | L1Pttou, L1Pthoi | chimpanzee 
564  | chimpanzee |  12619t - 5407t   |     6_922 - 6_924     |   L1PA5(t) - L1Pt(h)    |  10533  |  True  | L1PA5tou, L1PA5hoi, L1Pttou, L1Pthoi | chimpanzee 
565  | chimpanzee |  17567t - 2798h   |   -2A_446 - -2A_428   |   L1PA5(h) - L1PA4(t)   |  10593  |  True  | L1PA5hou, L1PA5toi, L1PA4hou, L1PA4toi | chimpanzee 
566  | chimpanzee |  18600t - 15908t  |   -16_157 - -16_156   |   L1PA4(h) - L1PA4(t)   |  10658  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
567  | chimpanzee |   4710h - 31415h  |    -6_177 - -6_176    |   L1PA3(t) - L1PA3(h)   |  10699  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
568  | chimpanzee |   8370h - 8198t   |   -2B_322 - -2B_313   |    L1P1(h) - L1PA2(t)   |  10770  |  True  | L1P1hou, L1P1toi, L1PA2hou, L1PA2toi | chimpanzee 
