 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
432  | chimpanzee |  30787h - 10659t  |    -3_180 - -3_175    |   L1PA5(h) - L1PA4(t)   |  13676  |  True  | L1PA5hou, L1PA5toi, L1PA4hou, L1PA4toi | chimpanzee 
433  | chimpanzee |   3377t - 19556h  |    10_134 - 10_151    |   L1PA4(t) - L1PA4(h)   |  13749  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
434  | chimpanzee |   9672t - 28480h  |     3_444 - 3_446     |   L1PA3(t) - L1PA3(h)   |  13879  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
435  | chimpanzee |    778t - 30573t  |   -11_250 - -11_248   |   L1PA2(h) - L1PA2(t)   |  13982  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
436  | chimpanzee |  26588t - 16399t  |     15_34 - 15_35     |   L1PA3(t) - L1PA3(h)   |  13994  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
437  | chimpanzee |   1569t - 6461h   |    -5_328 - -5_327    |    L1Pt(h) - L1Pt(t)    |  14088  |  True  | L1Pthou, L1Pttoi | chimpanzee 
438  | chimpanzee |  23099t - 1725h   |     15_17 - 15_18     |    L1P1(t) - L1P1(h)    |  14307  |  True  | L1P1tou, L1P1hoi | chimpanzee 
439  | chimpanzee |   1368t - 11428t  |    11_171 - 11_172    |   L1PA3(h) - L1PA3(t)   |  14308  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
440  | chimpanzee |  39442t - 16866t  |     20_50 - 20_52     |    L1P1(t) - L1PA2(h)   |  14341  |  True  | L1P1tou, L1P1hoi, L1PA2tou, L1PA2hoi | chimpanzee 
441  | chimpanzee |  27639h - 10223t  |    -X_481 - -X_479    |    L1Pt(t) - L1PA4(t)   |  14380  |  True  | L1Pttou, L1Pthoi, L1PA4hou, L1PA4toi | chimpanzee 
442  | chimpanzee |   5185h - 8788t   |     5_354 - 5_355     |   L1PA3(h) - L1PA3(t)   |  14409  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
443  | chimpanzee |  11103h - 26683h  |    -9_248 - -9_247    |   L1PA3(t) - L1PA3(h)   |  14482  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
444  | chimpanzee |   1143h - 10299h  |   -2A_248 - 2A_217    |   L1PA4(h) - L1Pt(h)    |  14506  |  True  | L1PA4hou, L1PA4toi, L1Pttou, L1Pthoi | chimpanzee 
445  | chimpanzee |   2936h - 25650h  |     5_464 - 5_465     |    L1Pt(t) - L1Pt(h)    |  14704  |  True  | L1Pttou, L1Pthoi | chimpanzee 
446  | chimpanzee |   3472h - 4688h   |    2B_150 - 2B_153    |    L1P1(t) - L1PA4(h)   |  14832  |  True  | L1P1tou, L1P1hoi, L1PA4tou, L1PA4hoi | chimpanzee 
447  | chimpanzee |  12064h - 8467h   |    11_169 - 11_171    |   L1PA2(h) - L1PA4(t)   |  15109  |  True  | L1PA2hou, L1PA2toi, L1PA4hou, L1PA4toi | chimpanzee 
448  | chimpanzee |    407h - 31794t  |    -9_103 - -9_101    |   L1PA3(h) - L1PA3(h)   |  15125  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
449  | chimpanzee |  30394h - 20065h  |     7_445 - 7_446     |   L1PA3(t) - L1PA3(h)   |  15214  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
450  | chimpanzee |  12725t - 4649t   |    -5_130 - -5_129    |    L1Pt(h) - L1Pt(t)    |  15228  |  True  | L1Pthou, L1Pttoi | chimpanzee 
451  | chimpanzee |  11973h - 11610h  |    -9_190 - -9_187    |   L1PA2(h) - L1Pt(t)    |  15383  |  True  | L1PA2hou, L1PA2toi, L1Pthou, L1Pttoi | chimpanzee 
452  | chimpanzee |   5233h - 26864t  |     5_430 - -5_113    |   L1PA2(h) - L1P1(t)    |  15617  |  True  | L1PA2hou, L1PA2toi, L1P1hou, L1P1toi | chimpanzee 
453  | chimpanzee |  19148t - 14327t  |    11_106 - 11_107    |   L1PA3(h) - L1PA3(t)   |  15633  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
454  | chimpanzee |   2036h - 13284h  |   -14_199 - -14_197   |   L1PA4(t) - L1Pt(h)    |  15670  |  True  | L1PA4tou, L1PA4hoi, L1Pttou, L1Pthoi | chimpanzee 
455  | chimpanzee |  31014t - 6780t   |       1_1 - 1_2       |   L1PA3(t) - L1PA3(h)   |  16062  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
456  | chimpanzee |   5597t - 36295h  |      1_31 - 1_38      |   L1PA5(t) - L1PA3(t)   |  16301  |  True  | L1PA5tou, L1PA5hoi, L1PA3hou, L1PA3toi | chimpanzee 
457  | chimpanzee |  18015h - 3026h   |    -8_400 - -8_382    |   L1PA3(h) - L1PA3(h)   |  16459  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
458  | chimpanzee |   9666t - 30604h  |     5_124 - 5_126     |   L1PA3(t) - L1PA4(t)   |  17082  |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
459  | chimpanzee |   2557h - 21348t  |     16_13 - 16_14     |   L1PA2(h) - L1PA2(t)   |  17139  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
460  | chimpanzee |   9361h - 21633h  |    14_144 - 14_145    |   L1PA3(t) - L1PA3(h)   |  17197  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
461  | chimpanzee |  25317h - 11779h  |    -6_309 - -6_308    |   L1PA2(h) - L1PA2(t)   |  17212  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
462  | chimpanzee |  23829h - 34878h  |    -11_80 - -11_77    |   L1PA2(h) - L1PA4(h)   |  17598  |  True  | L1PA2hou, L1PA2toi, L1PA4tou, L1PA4hoi | chimpanzee 
463  | chimpanzee |  10204h - 21872h  |    2B_309 - 2B_312    |    L1Pt(t) - L1PA2(t)   |  17713  |  True  | L1Pttou, L1Pthoi, L1PA2hou, L1PA2toi | chimpanzee 
464  | chimpanzee |   2331h - 32603t  |     -1_20 - -1_19     |   L1PA3(h) - L1PA3(t)   |  17793  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
465  | chimpanzee |  11767t - 15903h  |    -18_63 - -18_62    |    L1Pt(t) - L1Pt(h)    |  17797  |  True  | L1Pttou, L1Pthoi | chimpanzee 
466  | chimpanzee |  16490h - 15634h  |     7_323 - 7_325     |   L1PA3(t) - L1PA4(h)   |  18124  |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
467  | chimpanzee |  21312h - 4473t   |     3_287 - 3_293     |   L1PA3(t) - L1PA4(h)   |  18225  |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
468  | chimpanzee |  31910h - 21351t  |    -2A_39 - -2A_38    |    L1P1(h) - L1P1(t)    |  18282  |  True  | L1P1hou, L1P1toi | chimpanzee 
469  | chimpanzee |  23306h - 10224h  |     17_56 - 17_58     |    L1P1(h) - L1PA4(h)   |  18576  |  True  | L1P1hou, L1P1toi, L1PA4tou, L1PA4hoi | chimpanzee 
470  | chimpanzee |   4176h - 31022t  |    -X_454 - -X_450    |   L1PA4(h) - L1PA3(t)   |  18619  |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
471  | chimpanzee |  37058h - 22181t  |    11_187 - 11_189    |   L1PA2(h) - L1PA3(t)   |  18810  |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
472  | chimpanzee |   3167t - 24289h  |    -11_47 - -11_44    |   L1PA4(t) - L1P1(h)    |  18830  |  True  | L1PA4tou, L1PA4hoi, L1P1tou, L1P1hoi | chimpanzee 
473  | chimpanzee |  13113h - 19983h  |     1_150 - 1_151     |   L1PA3(h) - L1PA3(t)   |  20159  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
474  | chimpanzee |  21729t - 4809t   |    -3_337 - -3_336    |   L1PA4(h) - L1PA4(t)   |  20309  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
475  | chimpanzee |    519t - 5757h   |   -14_139 - -14_138   |   L1PA3(t) - L1PA3(h)   |  20528  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
476  | chimpanzee |  16564t - 19606t  |    -4_349 - -4_347    |   L1PA3(t) - L1PA3(h)   |  20540  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
477  | chimpanzee |  30434t - 29549t  |    -6_304 - -6_303    |   L1PA4(h) - L1PA4(t)   |  20688  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
478  | chimpanzee |   5185t - 6908h   |    -5_354 - -5_349    |   L1PA2(h) - L1P1(t)    |  20863  |  True  | L1PA2hou, L1PA2toi, L1P1hou, L1P1toi | chimpanzee 
479  | chimpanzee |   8120h - 21071t  |     3_186 - 3_189     |    L1Pt(t) - L1PA4(t)   |  20931  |  True  | L1Pttou, L1Pthoi, L1PA4hou, L1PA4toi | chimpanzee 
480  | chimpanzee |   4531h - 644t    |    -6_212 - -6_206    |    L1Pt(h) - L1PA2(h)   |  20954  |  True  | L1Pthou, L1Pttoi, L1PA2tou, L1PA2hoi | chimpanzee 
481  | chimpanzee |  17595t - 12893t  |     5_374 - 5_376     |   L1PA5(h) - L1PA3(t)   |  20993  |  True  | L1PA5hou, L1PA5toi, L1PA3hou, L1PA3toi | chimpanzee 
482  | chimpanzee |   4043t - 15449t  |    -4_452 - -4_450    |   L1PA3(h) - L1PA4(t)   |  21633  |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
483  | chimpanzee |   4710h - 31415h  |     -6_68 - -6_67     |   L1PA3(t) - L1PA3(h)   |  22630  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
484  | chimpanzee |   6164t - 20283h  |     4_596 - 4_597     |   L1PA3(t) - L1PA3(h)   |  24409  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
485  | chimpanzee |  36170h - 17605t  |     18_29 - 18_30     |   L1PA4(t) - L1PA4(h)   |  27165  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
486  | chimpanzee |  17713t - 7890h   |   -11_175 - -11_174   |   L1PA3(t) - L1PA3(h)   |  27870  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
487  | chimpanzee |  10216t - 17555h  |     5_478 - 5_479     |   L1PA4(h) - L1PA4(t)   |  29383  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
